NO,MValue,SValue
783,1.12652e-05,1.29554
784,1.12422e-05,1.29669
785,1.13063e-05,1.29124
786,1.12437e-05,1.29826
787,1.12547e-05,1.29456
788,1.12958e-05,1.29142
789,1.12676e-05,1.29567
790,1.13065e-05,1.29165
791,1.12945e-05,1.29242
792,1.13365e-05,1.28803
793,1.13117e-05,1.29076
794,1.1301e-05,1.29286
795,1.13125e-05,1.29109
796,1.12926e-05,1.2921
797,1.13003e-05,1.29365
798,1.13398e-05,1.28872
799,1.13585e-05,1.28843
800,1.13134e-05,1.29182
801,1.13502e-05,1.28789
802,1.13672e-05,1.2875
803,1.14128e-05,1.2842
804,1.14203e-05,1.2831
805,1.14295e-05,1.28296
806,1.14233e-05,1.28428
807,1.14509e-05,1.28002
808,1.14573e-05,1.2806
809,1.14874e-05,1.27971
810,1.15123e-05,1.27536
811,1.15023e-05,1.27776
812,1.14854e-05,1.27715
813,1.14983e-05,1.27853
814,1.15035e-05,1.27648
815,1.15219e-05,1.2756
816,1.15518e-05,1.27493
817,1.15752e-05,1.27077
818,1.15554e-05,1.27493
819,1.15567e-05,1.27392
820,1.15755e-05,1.27145
821,1.15869e-05,1.27231
822,1.16104e-05,1.26851
823,1.16001e-05,1.27125
824,1.16548e-05,1.26542
825,1.16252e-05,1.26816
826,1.1653e-05,1.26649
827,1.16336e-05,1.2664
828,1.16541e-05,1.26417
829,1.16579e-05,1.26607
830,1.16696e-05,1.26497
831,1.16362e-05,1.26578
832,1.16102e-05,1.26845
833,1.16313e-05,1.26762
834,1.16564e-05,1.26518
835,1.1681e-05,1.26482
836,1.16939e-05,1.26323
837,1.17021e-05,1.26179
838,1.17061e-05,1.26193
839,1.17296e-05,1.26131
840,1.17529e-05,1.25996
841,1.17533e-05,1.25771
842,1.17599e-05,1.25845
843,1.17551e-05,1.25804
844,1.17949e-05,1.25469
845,1.17938e-05,1.25614
846,1.17486e-05,1.25794
847,1.17803e-05,1.25789
848,1.17861e-05,1.25663
849,1.18275e-05,1.25499
850,1.18262e-05,1.25352
851,1.18319e-05,1.2528
852,1.18189e-05,1.25355
853,1.18471e-05,1.25309
854,1.18696e-05,1.2516
855,1.18626e-05,1.25121
856,1.18817e-05,1.24779
857,1.18854e-05,1.25026
858,1.18611e-05,1.25209
859,1.18989e-05,1.24866
860,1.19383e-05,1.24529
861,1.19389e-05,1.24544
862,1.19318e-05,1.24531
863,1.1917e-05,1.24625
864,1.19477e-05,1.24647
865,1.19723e-05,1.2445
866,1.19682e-05,1.24334
867,1.19851e-05,1.242
868,1.19716e-05,1.24519
869,1.1988e-05,1.24423
870,1.20231e-05,1.24112
871,1.20317e-05,1.24083
872,1.20515e-05,1.23786
873,1.20527e-05,1.23938
874,1.20923e-05,1.23609
875,1.20411e-05,1.2386
876,1.20954e-05,1.23448
877,1.21027e-05,1.23412
878,1.21342e-05,1.23347
879,1.21237e-05,1.23138
880,1.21003e-05,1.23596
881,1.20979e-05,1.23585
882,1.2155e-05,1.23014
883,1.2135e-05,1.2337
884,1.21443e-05,1.23184
885,1.2167e-05,1.23024
886,1.21617e-05,1.2314
887,1.21461e-05,1.23076
888,1.21528e-05,1.23059
889,1.21694e-05,1.23005
890,1.21719e-05,1.23285
891,1.221e-05,1.22908
892,1.22506e-05,1.22483
893,1.2268e-05,1.22497
894,1.22628e-05,1.22393
895,1.22649e-05,1.22482
896,1.22551e-05,1.22552
897,1.22687e-05,1.2226
898,1.22759e-05,1.22391
899,1.22732e-05,1.22422
900,1.23172e-05,1.21897
901,1.22911e-05,1.22283
902,1.23149e-05,1.22005
903,1.23189e-05,1.22132
904,1.2336e-05,1.21996
905,1.23107e-05,1.22128
906,1.23304e-05,1.21985
907,1.23149e-05,1.22216
908,1.23487e-05,1.21848
909,1.23611e-05,1.2192
910,1.23956e-05,1.21498
911,1.23822e-05,1.21682
912,1.23894e-05,1.21785
913,1.24482e-05,1.21293
914,1.2428e-05,1.21267
915,1.24299e-05,1.21402
916,1.24423e-05,1.21336
917,1.24482e-05,1.21101
918,1.24597e-05,1.21237
919,1.24499e-05,1.21336
920,1.24539e-05,1.21145
921,1.24613e-05,1.21264
922,1.25088e-05,1.2082
923,1.25099e-05,1.20805
924,1.24854e-05,1.21087
925,1.25136e-05,1.20808
926,1.25473e-05,1.2061
927,1.25453e-05,1.20726
928,1.2542e-05,1.20731
929,1.25439e-05,1.20594
