NO,MValue,SValue,MValue_Mean,SValue_Mean,MValue_Analyze,SValue_Analyze
1606,47.48,1.681,47.17583333333334,1.6896666666666667,7.3999999999999995,0.4
1607,47.48,1.673,47.212500000000006,1.6868333333333334,7.3,0.5
1608,47.57,1.655,47.25666666666666,1.6829166666666666,8.1,0.7000000000000001
1609,47.38,1.655,47.28583333333333,1.6795833333333332,7.3,0.7000000000000001
1610,47.38,1.644,47.315,1.6753333333333336,5.800000000000001,0.8
1611,47.58,1.644,47.36083333333334,1.671,7.5,0.8999999999999999
1612,47.58,1.641,47.406666666666666,1.6671666666666667,9.2,0.8
1613,47.5,1.641,47.435,1.6633333333333333,7.3999999999999995,0.8
1614,47.7,1.641,47.48,1.6599166666666667,7.3,0.7000000000000001
1615,47.7,1.636,47.512499999999996,1.6560833333333334,7.7,0.7000000000000001
1616,47.85,1.639,47.557500000000005,1.6525833333333333,7.8,0.7000000000000001
1617,48.01,1.639,47.600833333333334,1.6490833333333332,8.799999999999999,0.7000000000000001
1618,48.01,1.617,47.645,1.64375,8.7,0.8999999999999999
1619,48.02,1.617,47.69,1.6390833333333334,8.9,1.0
1620,48.02,1.609,47.7275,1.6352499999999999,8.200000000000001,0.8999999999999999
1621,48.19,1.602,47.79500000000001,1.6308333333333334,10.5,0.8
1622,48.18,1.602,47.86166666666667,1.6273333333333333,13.4,0.8
1623,48.18,1.603,47.91166666666667,1.623916666666667,11.700000000000001,0.7000000000000001
1624,48.2,1.603,47.96333333333333,1.62075,10.2,0.7000000000000001
1625,48.2,1.603,48.02166666666667,1.6175833333333334,11.0,0.6
1626,48.53,1.599,48.090833333333336,1.6140833333333333,12.8,0.7000000000000001
1627,48.68,1.599,48.17249999999999,1.611,15.1,0.7000000000000001
1628,48.68,1.594,48.24166666666667,1.6072499999999998,15.1,0.7000000000000001
1629,48.57,1.591,48.28833333333333,1.60325,11.600000000000001,0.8
1630,48.48,1.591,48.32749999999999,1.6010833333333334,8.6,0.6
1631,48.48,1.588,48.365833333333335,1.5986666666666665,7.8,0.5
1632,48.45,1.588,48.40166666666667,1.5969166666666668,7.3999999999999995,0.4
1633,48.45,1.579,48.423333333333325,1.595,5.7,0.4
1634,48.45,1.582,48.44583333333333,1.5933333333333335,4.3999999999999995,0.4
1635,48.46,1.582,48.46916666666667,1.5915833333333333,4.6,0.3
1636,48.46,1.586,48.490833333333335,1.5901666666666667,4.5,0.3
1637,48.58,1.577,48.5225,1.588,5.3,0.4
1638,48.47,1.577,48.517500000000005,1.5861666666666665,2.7,0.4
1639,48.47,1.577,48.5,1.5843333333333334,2.3,0.4
1640,48.49,1.577,48.48416666666666,1.5829166666666667,3.3000000000000003,0.3
1641,48.49,1.578,48.4775,1.5818333333333332,2.3,0.3
1642,48.56,1.583,48.484166666666674,1.5811666666666666,0.0,0.2
1643,48.92,1.583,48.520833333333336,1.58075,4.3,0.1
1644,48.92,1.584,48.56,1.5804166666666666,7.6,0.1
1645,48.94,1.584,48.600833333333334,1.5808333333333333,8.0,0.0
1646,48.93,1.584,48.64083333333334,1.5810000000000002,8.1,0.1
1647,48.93,1.581,48.68,1.5809166666666667,7.9,0.0
1648,48.81,1.581,48.70916666666667,1.5805,6.800000000000001,0.1
1649,48.81,1.58,48.72833333333333,1.5807499999999999,4.8,0.0
1650,48.8,1.572,48.75583333333333,1.5803333333333331,4.7,0.0
1651,48.79,1.572,48.782500000000006,1.5799166666666666,5.4,0.1
1652,48.79,1.572,48.807500000000005,1.5795000000000001,5.2,0.1
1653,48.78,1.572,48.83166666666667,1.579,4.9,0.1
1654,48.79,1.572,48.850833333333334,1.578083333333333,4.3,0.1
1655,48.79,1.572,48.84,1.5771666666666668,0.8,0.2
1656,48.79,1.572,48.82916666666666,1.5761666666666667,2.1999999999999997,0.2
1657,48.79,1.572,48.81666666666666,1.5751666666666668,2.3,0.2
1658,48.79,1.572,48.805,1.5741666666666667,2.4,0.2
1659,48.79,1.572,48.79333333333333,1.5734166666666667,2.3,0.2
1660,48.79,1.567,48.791666666666664,1.5722500000000001,1.3,0.2
1661,48.87,1.567,48.79666666666666,1.5711666666666668,0.3,0.2
1662,48.87,1.564,48.8025,1.5705000000000002,1.0999999999999999,0.2
1663,48.76,1.564,48.79999999999999,1.5698333333333334,0.3,0.1
1664,48.77,1.564,48.798333333333325,1.5691666666666668,0.4,0.1
1665,48.77,1.564,48.79750000000001,1.5685000000000002,0.2,0.1
1666,48.76,1.564,48.794999999999995,1.5678333333333334,0.3,0.1
1667,48.76,1.564,48.7925,1.5671666666666668,0.5,0.1
1668,48.76,1.564,48.79,1.5665000000000002,0.5,0.1
1669,48.76,1.564,48.7875,1.5658333333333336,0.5,0.1
1670,48.76,1.575,48.785,1.5660833333333335,0.5,0.0
1671,48.75,1.578,48.781666666666666,1.5665833333333332,0.6,0.1
1672,48.84,1.578,48.785833333333336,1.5675,0.1,0.1
1673,48.84,1.573,48.78333333333334,1.5679999999999998,0.2,0.1
1674,48.84,1.57,48.780833333333334,1.5685,0.5,0.1
1675,48.74,1.57,48.77916666666667,1.569,0.4,0.1
1676,48.74,1.571,48.776666666666664,1.5695833333333333,0.4,0.1
1677,48.63,1.571,48.76499999999999,1.5701666666666665,1.4000000000000001,0.1
1678,48.63,1.573,48.75416666666666,1.5709166666666665,2.3,0.1
1679,48.83,1.572,48.76,1.571583333333333,0.5,0.1
1680,48.81,1.572,48.76416666666666,1.5722499999999997,1.0,0.1
1681,48.81,1.572,48.76833333333334,1.5729166666666667,0.8,0.1
1682,48.81,1.572,48.7725,1.5726666666666667,0.8,0.0
1683,48.8,1.572,48.77666666666667,1.5721666666666667,0.8,0.1
1684,48.8,1.572,48.77333333333333,1.5716666666666665,0.1,0.1
1685,48.8,1.572,48.77,1.5715833333333336,0.7000000000000001,0.1
1686,48.8,1.572,48.76666666666667,1.57175,0.7000000000000001,0.0
1687,48.8,1.572,48.77166666666667,1.5719166666666666,0.2,0.0
1688,48.8,1.572,48.77666666666667,1.572,1.0,0.0
1689,48.8,1.572,48.79083333333333,1.5720833333333335,1.9,0.0
1690,48.79,1.572,48.80416666666667,1.572,2.7,0.0
1691,48.79,1.571,48.80083333333334,1.5719166666666666,1.0,0.0
1692,48.79,1.571,48.79916666666667,1.5718333333333334,0.5,0.0
1693,48.79,1.571,48.79749999999999,1.57175,0.3,0.0
1694,48.79,1.571,48.79583333333334,1.5716666666666665,0.3,0.0
1695,48.79,1.571,48.794999999999995,1.5715833333333336,0.2,0.0
1696,48.78,1.571,48.79333333333333,1.5715000000000001,0.3,0.0
1697,48.78,1.571,48.791666666666664,1.5714166666666667,0.3,0.0
1698,48.78,1.571,48.79,1.5713333333333332,0.3,0.0
1699,48.78,1.571,48.788333333333334,1.57125,0.3,0.0
1700,48.78,1.571,48.78666666666666,1.5711666666666668,0.3,0.0
1701,48.77,1.571,48.784166666666664,1.5710833333333332,0.4,0.0
1702,48.77,1.574,48.782500000000006,1.57125,0.4,0.0
1703,48.7,1.575,48.775,1.571583333333333,0.8999999999999999,0.0
1704,48.78,1.575,48.774166666666666,1.5719166666666666,0.8,0.1
1705,48.78,1.575,48.77333333333334,1.5722499999999997,0.2,0.1
1706,48.77,1.575,48.77166666666667,1.5725833333333332,0.2,0.1
1707,48.77,1.575,48.77,1.5729166666666667,0.3,0.1
1708,48.78,1.576,48.77,1.5733333333333335,0.2,0.1
1709,48.78,1.576,48.77,1.5737499999999998,0.0,0.1
1710,48.78,1.574,48.77,1.574,0.0,0.1
1711,48.89,1.573,48.77916666666667,1.5741666666666667,0.8999999999999999,0.0
1712,48.88,1.573,48.7875,1.5743333333333334,1.7000000000000002,0.0
1713,48.88,1.574,48.796666666666674,1.5745833333333332,1.7999999999999998,0.0
1714,48.87,1.574,48.805,1.5745833333333332,1.7000000000000002,0.0
1715,48.87,1.573,48.81916666666667,1.5744166666666668,2.1999999999999997,0.0
1716,48.79,1.573,48.82,1.5742500000000001,1.5,0.0
1717,48.78,1.573,48.81999999999999,1.5740833333333333,0.1,0.0
1718,48.78,1.573,48.82083333333333,1.5739166666666666,0.1,0.0
1719,48.79,1.573,48.8225,1.5737499999999998,0.3,0.0
1720,48.8,1.573,48.82416666666666,1.5735,0.3,0.0
1721,48.8,1.573,48.82583333333333,1.57325,0.3,0.0
1722,48.81,1.573,48.828333333333326,1.5731666666666666,0.4,0.0
1723,48.81,1.582,48.821666666666665,1.5739166666666666,0.4,0.1
1724,48.92,1.582,48.824999999999996,1.5746666666666664,0.3,0.1
1725,48.94,1.582,48.830000000000005,1.5753333333333333,0.8,0.1
1726,48.94,1.579,48.83583333333333,1.57575,1.0999999999999999,0.1
1727,48.93,1.579,48.840833333333336,1.57625,1.0999999999999999,0.1
1728,48.93,1.579,48.8525,1.5767499999999999,1.7000000000000002,0.1
1729,48.92,1.579,48.86416666666667,1.57725,2.3,0.1
1730,48.85,1.579,48.87,1.57775,1.7000000000000002,0.1
1731,48.85,1.578,48.875,1.578166666666667,1.0999999999999999,0.1
1732,48.83,1.578,48.877500000000005,1.5785833333333334,0.8,0.1
1733,48.82,1.578,48.87916666666666,1.579,0.4,0.1
1734,48.82,1.578,48.88,1.5794166666666667,0.2,0.1
1735,48.81,1.578,48.879999999999995,1.5790833333333332,0.1,0.0
1736,48.81,1.578,48.87083333333334,1.57875,0.8999999999999999,0.1
1737,48.8,1.576,48.85916666666666,1.57825,2.1,0.1
1738,48.48,1.576,48.82083333333333,1.578,5.0,0.1
1739,48.48,1.579,48.78333333333333,1.578,7.6,0.0
1740,48.6,1.579,48.755833333333335,1.578,6.5,0.0
1741,48.63,1.579,48.731666666666676,1.578,5.2,0.0
1742,48.63,1.579,48.71333333333334,1.578,4.2,0.0
1743,48.64,1.579,48.69583333333333,1.578083333333333,3.5999999999999996,0.0
1744,48.64,1.579,48.68,1.5781666666666665,3.3000000000000003,0.0
1745,48.64,1.586,48.665,1.578833333333333,3.1,0.1
1746,48.65,1.586,48.65083333333333,1.5795000000000001,2.9000000000000004,0.1
1747,48.65,1.589,48.637499999999996,1.5804166666666666,2.8000000000000003,0.2
1748,48.78,1.589,48.635,1.5813333333333335,1.6,0.2
1749,48.78,1.589,48.63333333333333,1.5824166666666668,0.4,0.2
1750,48.78,1.589,48.65833333333333,1.5835,2.3,0.2
1751,48.79,1.589,48.68416666666667,1.5843333333333334,5.1,0.2
1752,48.79,1.59,48.699999999999996,1.58525,4.2,0.2
1753,48.78,1.584,48.7125,1.5856666666666666,2.8000000000000003,0.1
1754,48.37,1.584,48.69083333333333,1.5860833333333335,0.8999999999999999,0.1
1755,48.37,1.587,48.66833333333333,1.58675,4.3999999999999995,0.1
1756,48.7,1.587,48.67333333333334,1.5874166666666667,1.7000000000000002,0.1
1757,48.7,1.583,48.678333333333335,1.5871666666666668,1.0,0.0
1758,48.62,1.588,48.67583333333334,1.5873333333333333,0.2,0.0
1759,48.63,1.588,48.67416666666667,1.58725,0.4,0.0
1760,48.63,1.585,48.66166666666666,1.5869166666666665,1.4000000000000001,0.0
1761,48.55,1.595,48.642500000000005,1.5874166666666667,3.2,0.0
1762,48.68,1.595,48.634166666666665,1.5879166666666669,2.7,0.1
1763,48.68,1.583,48.625,1.5874166666666667,1.7999999999999998,0.0
1764,48.77,1.583,48.623333333333335,1.586833333333333,1.0999999999999999,0.1
1765,48.77,1.588,48.6225,1.5871666666666666,0.2,0.0
1766,48.76,1.584,48.655,1.5871666666666666,3.2,0.0
1767,48.65,1.584,48.678333333333335,1.5869166666666665,5.6000000000000005,0.0
1768,48.65,1.582,48.67416666666666,1.5865,1.9,0.1
1769,48.63,1.582,48.66833333333333,1.5864166666666666,1.0,0.0
1770,48.63,1.582,48.66916666666666,1.5859166666666669,0.5,0.1
1771,48.63,1.582,48.66916666666666,1.585416666666667,0.1,0.1
1772,48.64,1.582,48.67000000000001,1.5851666666666666,0.1,0.1
1773,48.64,1.59,48.6775,1.5847500000000003,0.8,0.1
1774,48.72,1.59,48.68083333333334,1.5843333333333334,1.0999999999999999,0.1
1775,48.7,1.59,48.6825,1.5849166666666668,0.5,0.0
1776,48.7,1.58,48.67666666666667,1.584666666666667,0.4,0.0
1777,48.53,1.58,48.656666666666666,1.5840000000000003,2.6,0.1
1778,48.5,1.58,48.635,1.5836666666666668,4.2,0.1
1779,48.5,1.58,48.6225,1.5833333333333337,3.4000000000000004,0.1
1780,48.51,1.58,48.61083333333334,1.5831666666666668,2.4,0.0
1781,48.51,1.58,48.600833333333334,1.5830000000000002,2.1999999999999997,0.0
1782,48.52,1.583,48.59166666666667,1.5830833333333334,1.9,0.0
1783,48.64,1.583,48.5925,1.5831666666666668,0.8,0.0
1784,48.64,1.595,48.5925,1.5842500000000002,0.1,0.1
1785,48.83,1.595,48.60833333333333,1.5846666666666664,1.6,0.1
1786,48.83,1.595,48.6175,1.5850833333333334,2.5,0.1
1787,48.84,1.595,48.62916666666667,1.5855,2.1,0.1
1788,48.84,1.595,48.640833333333326,1.58675,2.3,0.2
1789,48.84,1.595,48.666666666666664,1.5879999999999999,3.6999999999999997,0.2
1790,48.84,1.595,48.695,1.58925,5.4,0.2
1791,48.84,1.595,48.723333333333336,1.5904999999999998,5.7,0.2
1792,48.84,1.583,48.75083333333333,1.5907499999999999,5.6000000000000005,0.1
1793,48.83,1.583,48.7775,1.591,5.4,0.1
1794,48.83,1.589,48.80333333333334,1.5915,5.3,0.1
1795,48.83,1.589,48.81916666666667,1.5919999999999999,4.2,0.1
1796,48.73,1.589,48.82666666666666,1.5915,2.3,0.0
1797,48.73,1.592,48.818333333333335,1.5912499999999998,0.1,0.1
1798,48.7,1.594,48.8075,1.5911666666666668,1.9,0.0
1799,48.71,1.594,48.79666666666666,1.5910833333333334,2.1999999999999997,0.0
1800,48.71,1.594,48.785833333333336,1.591,2.1999999999999997,0.0
1801,48.71,1.594,48.775,1.5909166666666668,2.1999999999999997,0.0
1802,48.71,1.591,48.76416666666666,1.5905833333333332,2.1999999999999997,0.0
1803,48.72,1.605,48.75416666666666,1.5914166666666667,2.1,0.0
1804,48.92,1.605,48.76083333333333,1.5932500000000003,0.3,0.3
1805,48.92,1.603,48.76833333333334,1.5949166666666665,1.4000000000000001,0.3
1806,48.91,1.603,48.775,1.5960833333333335,1.4000000000000001,0.3
1807,48.91,1.603,48.781666666666666,1.5972499999999998,1.3,0.2
1808,48.91,1.601,48.79666666666666,1.5982500000000002,2.1999999999999997,0.2
1809,48.84,1.601,48.80583333333333,1.5990000000000002,2.4,0.2
1810,48.84,1.602,48.8175,1.5996666666666668,2.1,0.1
1811,48.84,1.608,48.82833333333334,1.6008333333333333,2.3,0.2
1812,48.83,1.608,48.83833333333333,1.6019999999999996,2.1,0.2
1813,48.83,1.608,48.84833333333333,1.6031666666666666,2.0,0.2
